 "subject" , "predicate" , "object" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , "giant-slalom-women" ,
 "http://xlore.org/olympic/instance/1145" , "http://xlore.org/olympic/property/5" , "00:28:45.800_10km-women_2002" ,
 "http://xlore.org/olympic/instance/1145" , "http://xlore.org/olympic/property/5" , "40:31.8_combined-5km-10km-pursuit-women_1992" ,
 "http://xlore.org/olympic/instance/1145" , "http://xlore.org/olympic/property/5" , "1:22:11.7_30km-women_1998" ,
 "http://xlore.org/olympic/instance/1145" , "http://xlore.org/olympic/property/5" , "01:31:01.600_30km-women_2002" ,
 "http://xlore.org/olympic/instance/1145" , "http://xlore.org/olympic/property/5" , "00:39:54.400_15km-mass-start-women_2002" ,
 "http://xlore.org/olympic/instance/1145" , "http://xlore.org/olympic/property/5" , "1:22:30.1_30km-women_1992" ,
 "http://xlore.org/olympic/instance/1145" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1145" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1145" , "http://www.w3.org/2000/01/rdf-schema#label" , "Stefania BELMONDO" ,
 "http://xlore.org/olympic/instance/879" , "http://xlore.org/olympic/property/5" , "01:11:32.300_30km-mass-start-men_2002" ,
 "http://xlore.org/olympic/instance/879" , "http://xlore.org/olympic/property/5" , "2h06:12.7_50km-men_2006" ,
 "http://xlore.org/olympic/instance/879" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/879" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/879" , "http://www.w3.org/2000/01/rdf-schema#label" , "Mikhail BOTVINOV" ,
 "http://xlore.org/olympic/instance/2005" , "http://xlore.org/olympic/property/5" , "0:38.19_500m-men_1984" ,
 "http://xlore.org/olympic/instance/2005" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2005" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2005" , "http://www.w3.org/2000/01/rdf-schema#label" , "Sergey FOKICHEV" ,
 "http://xlore.org/olympic/instance/1671" , "http://xlore.org/olympic/property/5" , "1:23:42.5_30km-mass-start-men_1992" ,
 "http://xlore.org/olympic/instance/1671" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1671" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1671" , "http://www.w3.org/2000/01/rdf-schema#label" , "Terje LANGLI" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/367" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/70" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/50" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子团体竞速 ,
 "http://xlore.org/team-sprint-mencross-country-skiing-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , "team-sprint-men" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1908" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1907" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1906" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子5000米" ,
 "http://xlore.org/3000m-womenspeed-skating-calgary-1988" , "http://www.w3.org/2000/01/rdf-schema#label" , "3000m-women" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2133" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport2" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2132" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2131" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子20公里个人" ,
 "http://xlore.org/20km-menbiathlon-innsbruck-1976" , "http://www.w3.org/2000/01/rdf-schema#label" , "20km-men" ,
 "http://xlore.org/olympic/instance/2611" , "http://xlore.org/olympic/property/5" , "56.7_slalom-women_1956" ,
 "http://xlore.org/olympic/instance/2611" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2611" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2611" , "http://www.w3.org/2000/01/rdf-schema#label" , "Renée COLLIARD" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1213" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport11" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1571" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1570" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子1000米" ,
 "http://xlore.org/1000m-menshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "1000m-men" ,
 "http://xlore.org/olympic/instance/2418" , "http://xlore.org/olympic/property/5" , "2:19.48 ._downhill-men_1964" ,
 "http://xlore.org/olympic/instance/2418" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2418" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2418" , "http://www.w3.org/2000/01/rdf-schema#label" , "Wolfgang BARTELS" ,
 "http://xlore.org/olympic/instance/2156" , "http://xlore.org/olympic/property/5" , "28_individual-men_1976" ,
 "http://xlore.org/olympic/instance/2156" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2156" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2156" , "http://www.w3.org/2000/01/rdf-schema#label" , "Vladimir KOVALEV" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1469" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1583" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1582" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "5000m-men" ,
 "http://xlore.org/5000m-menspeed-skating-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子5000米" ,
 "http://xlore.org/olympic/instance/2508" , "http://xlore.org/olympic/property/5" , "0:45.5_500m-women_1964" ,
 "http://xlore.org/olympic/instance/2508" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2508" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2508" , "http://www.w3.org/2000/01/rdf-schema#label" , "Tatyana SIDOROVA" ,
 "http://xlore.org/olympic/instance/466" , "http://xlore.org/olympic/property/5" , "3:13.085_singles-men_2010" ,
 "http://xlore.org/olympic/instance/466" , "http://xlore.org/olympic/property/5" , "3:27.526_singles-men_2014" ,
 "http://xlore.org/olympic/instance/466" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/466" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/466" , "http://www.w3.org/2000/01/rdf-schema#label" , "Felix LOCH" ,
 "http://xlore.org/olympic/instance/2322" , "http://xlore.org/olympic/property/5" , "87.89_slalom-women_1968" ,
 "http://xlore.org/olympic/instance/2322" , "http://xlore.org/olympic/property/5" , "1:54.61_giant-slalom-women_1968" ,
 "http://xlore.org/olympic/instance/2322" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2322" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2322" , "http://www.w3.org/2000/01/rdf-schema#label" , "Annie FAMOSE" ,
 "http://xlore.org/olympic/instance/2710" , "http://xlore.org/olympic/property/5" , "156.166_individual-women_1948" ,
 "http://xlore.org/olympic/instance/2710" , "http://xlore.org/olympic/property/5" , "161.756 14_individual-women_1952" ,
 "http://xlore.org/olympic/instance/2710" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2710" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2710" , "http://www.w3.org/2000/01/rdf-schema#label" , "Jeannette ALTWEGG" ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/100" ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport3" ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/72" ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/100" ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子双人座 ,
 "http://xlore.org/two-man-menbobsleigh-lake-placid-1932" , "http://www.w3.org/2000/01/rdf-schema#label" , "two-man-men" ,
 "http://xlore.org/olympic/instance/1756" , "http://xlore.org/olympic/property/5" , "1:14.85_1000m-men_1992" ,
 "http://xlore.org/olympic/instance/1756" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1756" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1756" , "http://www.w3.org/2000/01/rdf-schema#label" , "Olaf ZINKE" ,
 "http://xlore.org/olympic/instance/704" , "http://xlore.org/olympic/property/5" , "205.50_individual-women_2010" ,
 "http://xlore.org/olympic/instance/704" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/704" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/704" , "http://www.w3.org/2000/01/rdf-schema#label" , "Mao ASADA" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1908" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1910" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1907" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子5000米" ,
 "http://xlore.org/3000m-womenspeed-skating-sarajevo-1984" , "http://www.w3.org/2000/01/rdf-schema#label" , "3000m-women" ,
 "http://xlore.org/olympic/instance/362" , "http://xlore.org/olympic/property/5" , "21:28.5_7-5km-women_2014" ,
 "http://xlore.org/olympic/instance/362" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/362" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/362" , "http://www.w3.org/2000/01/rdf-schema#label" , "Vita SEMERENKO" ,
 "http://xlore.org/olympic/instance/2584" , "http://xlore.org/olympic/property/5" , "1:34.3_1000m-women_1960" ,
 "http://xlore.org/olympic/instance/2584" , "http://xlore.org/olympic/property/5" , "0:45.9_500m-women_1960" ,
 "http://xlore.org/olympic/instance/2584" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2584" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2584" , "http://www.w3.org/2000/01/rdf-schema#label" , "Helga HAASE" ,
 "http://xlore.org/olympic/instance/2651" , "http://xlore.org/olympic/property/5" , "437.4_individual-men_1956" ,
 "http://xlore.org/olympic/instance/2651" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2651" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2651" , "http://www.w3.org/2000/01/rdf-schema#label" , "Bengt ERIKSSON" ,
 "http://xlore.org/olympic/instance/1017" , "http://xlore.org/olympic/property/5" , "_giant-parallel-slalom-women_2006" ,
 "http://xlore.org/olympic/instance/1017" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1017" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1017" , "http://www.w3.org/2000/01/rdf-schema#label" , "Rosey FLETCHER" ,
 "http://xlore.org/olympic/instance/238" , "http://xlore.org/olympic/property/5" , "_mens-big-air_2018" ,
 "http://xlore.org/olympic/instance/238" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/238" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/238" , "http://www.w3.org/2000/01/rdf-schema#label" , "Sebastien TOUTANT" ,
 "http://xlore.org/olympic/instance/1761" , "http://xlore.org/olympic/property/5" , "14:18.13_10000m-men_1992" ,
 "http://xlore.org/olympic/instance/1761" , "http://xlore.org/olympic/property/5" , "06:59.97_5000m-men_1992" ,
 "http://xlore.org/olympic/instance/1761" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1761" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1761" , "http://www.w3.org/2000/01/rdf-schema#label" , "Geir KARLSTAD" ,
 "http://xlore.org/womens-15km-individualbiathlon-pyeongchang-2018" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/55" ,
 "http://xlore.org/womens-15km-individualbiathlon-pyeongchang-2018" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport2" ,
 "http://xlore.org/womens-15km-individualbiathlon-pyeongchang-2018" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/womens-15km-individualbiathlon-pyeongchang-2018" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/56" ,
 "http://xlore.org/womens-15km-individualbiathlon-pyeongchang-2018" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/61" ,
 "http://xlore.org/womens-15km-individualbiathlon-pyeongchang-2018" , "http://www.w3.org/2000/01/rdf-schema#label" , "womens-15km-individual" ,
